 Elevation, residuals, C/No Max, C/No Min, C/No Delta, MaxCno2Second, Delta Carrier phase, deltaCorrected PR, 2nd delta,PS Residual, Los Value
44,-3208299.96,41,41,0,42,17882.16,312.96,-0.43,556.3,NLOS
44,-3262884.52,41,41,0,41,17882.72,312.34,0.3,555.86,NLOS
44,-3463032.6,41,41,0,42,17884.17,311.75,-0.32,554.11,NLOS
44,-3535814.88,41,41,0,41,17884.21,311.32,-0.32,553.68,NLOS
44,-3699565.53,41,41,0,42,17883.6,310.23,0.2,552.91,NLOS
9,-4692106.15,41,41,0,42,17618,576.36,0.72,87.25,LOS
40,-5003939.38,41,41,0,41,17793.21,399.89,0.26,101.83,LOS
46,-10353427.86,41,41,0,41,18510.85,303.56,-17.85,118.21,NLOS
42,-10718109.99,41,41,0,42,17825.77,385.36,0.6,36.09,LOS
49,-10725057.54,41,41,0,41,17923.83,280.55,0.27,34.28,LOS
79,-10986126.51,41,41,0,42,18177.91,46.93,-17.17,-9.74,LOS
42,-11974305.45,41,41,0,42,17829.99,376.86,-0.15,49.59,LOS
42,-12065331.1,41,41,0,41,17830.31,375.97,0.27,45.66,LOS
46,-12155805.21,41,41,0,47,18529.11,321.51,9.87,106.02,NLOS
60,-12387158.73,41,41,0,41,18606.29,401.02,-0.16,-39.56,NLOS
60,-12660265.66,41,41,0,42,18607.6,401.83,0.34,-29.17,NLOS
50,-13037200.18,41,41,0,41,17927.03,278.73,0.32,40.72,LOS
60,-13097203.62,41,41,0,41,18609.76,403.92,0.36,-29.42,NLOS
50,-13091817.59,41,41,0,42,17927.05,278.78,-0.15,40.76,LOS
60,-13370286.38,41,41,0,42,18611.23,405.4,0.07,-30,NLOS
12,-14138312.25,41,41,0,41,17646.77,557.48,0.53,93.48,LOS
12,-14575199.86,41,41,0,42,17646.34,557.03,0.52,90.17,LOS
12,-14593403.18,41,41,0,42,17646.51,557.1,-0.07,90.09,LOS
12,-14611606.12,41,41,0,41,17646.12,557.45,-0.35,89.62,LOS
12,-14629809.11,41,41,0,41,17646.19,557.05,0.39,89.51,LOS
12,-15321533.21,41,41,0,41,17648.2,555.69,-0.4,83.15,LOS
12,-15339736.84,41,41,0,41,17648.09,555.54,0.15,83.08,LOS
58,-15336354.08,41,41,0,41,18619.01,415.35,0.08,-27.61,NLOS
43,-15597094.28,41,41,0,42,17839.69,364.62,0.33,62.15,NLOS
45,-15851343.49,41,41,0,41,18560.57,357.77,0.67,105.77,NLOS
52,-128592.92,41,41,0,42,18000.1,267.94,4.02,-61.83,NLOS
52,-251296.85,41,41,0,41,17933.53,266.99,-0.16,29.07,NLOS
52,-269497.95,41,41,0,41,17933.44,267.22,-0.23,29.48,NLOS
52,-1161281.01,41,41,0,42,17934.15,267.49,-0.22,30.12,NLOS
52,-1234086.36,41,41,0,41,17934.01,267.18,-0.08,30.31,NLOS
43,-1517741.87,41,41,0,42,18606.36,405.66,2.64,33.24,NLOS
52,-1725515.23,41,41,0,41,17934.91,266.04,0.09,28.46,NLOS
52,-2744643.48,41,41,0,42,17935.21,264.66,0.14,24.02,NLOS
52,-4145764.34,41,41,0,41,17932.77,260.98,-0.7,26.36,NLOS
38,-371769.35,42,41,-1,43,17712.61,424.25,-21.62,49.92,LOS
38,-389962.53,42,41,-1,43,17780.48,410.89,13.36,51.7,LOS
38,-408155.47,42,41,-1,42,17780.41,412.41,-1.52,51.73,LOS
38,-426348.72,42,41,-1,42,17779.57,413.19,-0.77,52.07,LOS
38,-444541.62,42,41,-1,42,17779.36,413.32,-0.13,52.07,LOS
38,-462735.28,42,41,-1,42,17779.29,413.63,-0.31,52.52,LOS
38,-480929.01,42,41,-1,42,17779.29,414.24,-0.61,52.45,LOS
38,-753805.15,42,41,-1,43,17779.77,413.53,-0.15,54.49,LOS
38,-771997.81,42,41,-1,42,17779.53,413.46,0.07,54.26,LOS
38,-790190.09,42,41,-1,42,17779.4,413.33,0.13,53.93,LOS
38,-808384.13,42,41,-1,42,17780.12,413.55,-0.22,54.47,LOS
49,-789586.33,42,41,-1,41,18426.19,232.09,-0.37,105.79,LOS
49,-807776.96,42,41,-1,42,18426.3,233.4,1.31,103.51,LOS
49,-825967.58,42,41,-1,42,18427.1,234.2,0.8,101.23,LOS
49,-844157.69,42,41,-1,42,18427.05,234.15,-0.05,98.44,LOS
49,-862331.15,42,41,-1,42,18410.32,235.7,1.55,97.28,LOS
38,-899331.19,42,41,-1,41,17762.55,412.17,0.93,54.08,LOS
38,-917523.81,42,41,-1,42,17779.95,412.72,-0.55,54.1,LOS
38,-935661.17,42,41,-1,42,17725.98,411.23,1.5,54.32,LOS
38,-953854.33,42,41,-1,42,17780.41,412.54,-1.31,54.57,LOS
44,-2062086.33,42,41,-1,41,17875.15,317.8,0.34,566.07,NLOS
39,-2110952.97,42,41,-1,41,17784.87,408.67,-0.37,59.26,LOS
44,-3153716.44,42,41,-1,43,17881.44,313.1,-0.11,556.59,NLOS
44,-3171910.79,42,41,-1,43,17881.75,312.82,0.29,556.54,NLOS
44,-3190105.34,42,41,-1,42,17882.03,312.53,0.29,556.68,NLOS
44,-3281079.63,42,41,-1,41,17882.92,312.42,-0.08,555.66,NLOS
44,-3299274.72,42,41,-1,42,17882.97,312.34,0.08,555.45,NLOS
44,-3317469.81,42,41,-1,42,17883.04,312.25,0.09,555.23,NLOS
44,-3335664.92,42,41,-1,42,17883.12,312.14,0.12,555.05,NLOS
44,-3353860.22,42,41,-1,42,17883.37,311.87,0.27,555.04,NLOS
44,-3372055.56,42,41,-1,42,17883.52,311.73,0.14,555.08,NLOS
40,-3402742.37,42,41,-1,41,17790.89,404.41,0.11,61.85,LOS
44,-3390250.89,42,41,-1,42,17883.63,311.95,-0.21,554.81,NLOS
44,-3408446.14,42,41,-1,42,17883.66,311.64,0.31,554.76,NLOS
44,-3426641.55,42,41,-1,42,17883.92,311.7,-0.06,554.56,NLOS
44,-3444837.13,42,41,-1,42,17884.19,311.43,0.27,554.54,NLOS
78,-3561409.39,42,41,-1,41,18120.64,74.62,-0.09,7.08,NLOS
44,-3554009.64,42,41,-1,41,17883.82,311.4,-0.08,553.14,NLOS
78,-3579603.79,42,41,-1,42,18120.3,74.37,0.26,6.78,NLOS
44,-3572203.95,42,41,-1,42,17883.45,311.17,0.23,552.75,NLOS
78,-3597798.74,42,41,-1,42,18120.98,73.7,0.66,7.03,NLOS
44,-3590398.82,42,41,-1,42,17884.1,310.52,0.65,552.91,NLOS
78,-3615993.58,42,41,-1,42,18121,73.7,0,7.16,NLOS
44,-3608593.61,42,41,-1,42,17884.11,310.51,0.01,553,NLOS
78,-3634188.32,42,41,-1,42,18121.01,73.69,0.01,7.19,NLOS
44,-3626788.29,42,41,-1,42,17884.1,310.52,-0.01,552.98,NLOS
78,-3652383.26,42,41,-1,42,18121.34,73.67,0.02,7.14,NLOS
44,-3644983.18,42,41,-1,42,17884.41,310.53,-0.01,552.87,NLOS
78,-3670578.07,42,41,-1,42,18121.34,73.08,0.59,7.54,NLOS
44,-3663177.92,42,41,-1,42,17884.38,309.99,0.54,553.2,NLOS
78,-3688772.07,42,41,-1,42,18120.64,73.48,-0.4,7.44,NLOS
44,-3681371.82,42,41,-1,42,17883.66,310.43,-0.44,553,NLOS
78,-3706965.92,42,41,-1,42,18120.6,73.23,0.26,7.49,NLOS
78,-3725159.8,42,41,-1,42,18120.72,73.09,0.13,7.55,NLOS
78,-3743354.03,42,41,-1,42,18121.16,72.62,0.47,7.98,NLOS
78,-3761548.4,42,41,-1,42,18121.41,72.37,0.25,8.54,NLOS
78,-3779743.17,42,41,-1,42,18121.91,72.16,0.21,9.21,NLOS
78,-3797938.3,42,41,-1,42,18122.39,71.98,0.17,9.94,NLOS
78,-3816133.47,42,41,-1,42,18122.55,72.43,-0.44,10.11,NLOS
78,-3834328.71,42,41,-1,42,18122.72,72.56,-0.13,10.04,NLOS
78,-3852523.99,42,41,-1,42,18122.88,72.09,0.46,10.32,NLOS
9,-4655717.19,42,41,-1,43,17617.54,576.79,0.13,87.4,LOS
9,-4673911.48,42,41,-1,42,17617.57,577.07,-0.29,86.98,LOS
78,-4744101.96,42,41,-1,43,18127.03,67.2,-0.01,8.23,NLOS
78,-4762296.01,42,41,-1,43,18127.43,66.79,0.41,8.18,NLOS
78,-4780490.28,42,41,-1,42,18127.75,66.46,0.33,8.34,NLOS
78,-4798684.57,42,41,-1,42,18127.87,66.33,0.13,8.53,NLOS
78,-4816878,42,41,-1,42,18127.11,67.07,-0.75,7.85,NLOS
78,-4835070.66,42,41,-1,42,18126.45,66.83,0.24,7.31,NLOS
9,-4855853.89,42,41,-1,41,17616.43,576.59,0.14,88.02,LOS
78,-4853263.55,42,41,-1,42,18126.79,66.19,0.64,7.29,NLOS
44,-4845853.8,42,41,-1,41,17888.42,304.31,0.62,543.43,NLOS
9,-4874047.05,42,41,-1,42,17616.69,576.03,0.56,88.26,LOS
78,-4871455.99,42,41,-1,42,18126.43,66.53,-0.34,6.83,NLOS
44,-4864046.34,42,41,-1,42,17888.05,304.69,-0.38,543.07,NLOS
9,-4892239.7,42,41,-1,42,17616.25,576.5,-0.47,88.01,LOS
78,-4889648.52,42,41,-1,42,18126.64,65.71,0.81,7.06,NLOS
44,-4882238.97,42,41,-1,42,17888.23,303.91,0.78,543.39,NLOS
9,-4910432.39,42,41,-1,42,17616.38,575.83,0.68,88.39,LOS
78,-4907840.92,42,41,-1,42,18126.6,65.74,-0.03,7.15,NLOS
44,-4900431.39,42,41,-1,42,17888.17,304.03,-0.12,543.51,NLOS
9,-4928624.92,42,41,-1,42,17616.26,575.96,-0.13,88.61,LOS
78,-4926033.21,42,41,-1,42,18126.59,65.73,0.01,7.14,NLOS
44,-4918623.66,42,41,-1,42,17888.14,304.09,-0.06,543.47,NLOS
9,-4946817.35,42,41,-1,42,17616.17,576.02,-0.07,88.73,LOS
78,-4944226.26,42,41,-1,42,18127.45,65.17,0.56,7.57,NLOS
44,-4936816.62,42,41,-1,42,17888.98,303.6,0.49,543.83,NLOS
9,-4965010.54,42,41,-1,42,17616.95,575.53,0.49,89.3,LOS
78,-4962418.52,42,41,-1,42,18126.76,65.54,-0.36,7.53,NLOS
9,-4983202.92,42,41,-1,42,17616.19,576,-0.47,89.38,LOS
9,-5001395.45,42,41,-1,42,17616.4,575.82,0.18,89.6,LOS
9,-5019588.34,42,41,-1,42,17616.78,575.42,0.39,90.18,LOS
40,-5022131.41,42,41,-1,41,17793.62,399.43,0.46,101.56,LOS
9,-5037780.9,42,41,-1,42,17616.42,575.72,-0.3,90.43,LOS
40,-5040323.11,42,41,-1,42,17793.3,399.69,-0.26,100.96,LOS
9,-5055973.12,42,41,-1,42,17616.11,575.72,0,90.65,LOS
9,-5074165.58,42,41,-1,42,17616.42,575.75,-0.03,90.8,LOS
9,-5092358.75,42,41,-1,42,17617.22,575.31,0.44,91.36,LOS
10,-5110552.1,42,41,-1,42,17617.45,575.39,-0.09,91.8,LOS
78,-5471864.69,42,41,-1,43,18133.5,62.46,0.27,9.79,NLOS
78,-5490060.51,42,41,-1,42,18133.69,62.6,-0.13,9.41,NLOS
78,-5508256.39,42,41,-1,42,18133.88,62.12,0.47,9.39,NLOS
40,-5604357.08,42,41,-1,43,17799.31,397.54,0.22,89.81,LOS
40,-5622553.05,42,41,-1,43,17799.18,397.69,-0.15,89.27,LOS
78,-5817581.15,42,41,-1,41,18135.08,60.23,-0.14,5.9,NLOS
78,-5835771.49,42,41,-1,42,18135.45,59.87,0.37,0.93,NLOS
78,-5853966.75,42,41,-1,42,18135.33,60.29,-0.42,0.59,NLOS
78,-5872161.55,42,41,-1,42,18134.98,60.34,-0.05,0.08,NLOS
41,-9461808.84,42,41,-1,43,17823.88,384.83,-0.67,66.48,LOS
48,-9414114.33,42,41,-1,41,17925.8,283.11,-0.15,32.65,LOS
61,-9474139.16,42,41,-1,43,18594.46,385.63,-0.06,-14.81,NLOS
48,-9432324.41,42,41,-1,42,17926.66,282.88,0.23,33.35,LOS
61,-9492349.38,42,41,-1,42,18595.39,385.97,0.34,-13.99,NLOS
48,-9450535.27,42,41,-1,42,17927.48,282.68,0.2,34.22,LOS
61,-9510560.36,42,41,-1,42,18596.27,386.24,0.27,-13,NLOS
48,-9468745.69,42,41,-1,42,17927.05,283.4,-0.72,34.35,LOS
61,-9528770.88,42,41,-1,42,18595.92,385.58,-0.66,-12.77,NLOS
61,-9546980.95,42,41,-1,42,18595.54,385.21,-0.36,-13,NLOS
61,-9565190.59,42,41,-1,42,18595.19,385.19,-0.02,-13.35,NLOS
10,-9586776.83,42,41,-1,41,17642.48,567.6,-0.15,98.28,LOS
48,-9523374.28,42,41,-1,43,17925.78,283.99,-0.04,32.98,LOS
61,-9583399.84,42,41,-1,42,18594.87,385.19,0,-13.8,NLOS
48,-9541583.19,42,41,-1,42,17925.53,283.91,0.08,32.5,LOS
48,-9559791.88,42,41,-1,42,17925.34,283.5,0.4,32.41,LOS
48,-9578000.38,42,41,-1,42,17925.19,283.67,-0.16,32.12,LOS
47,-9625105.9,42,41,-1,43,18521.43,312.63,7.56,103.33,NLOS
48,-9596208.82,42,41,-1,42,17925.14,283.71,-0.04,31.77,LOS
47,-9643312.35,42,41,-1,42,18517.23,308.43,-4.2,100.99,NLOS
48,-9614416.98,42,41,-1,42,17924.9,283.66,0.05,31.44,LOS
47,-9661517.88,42,41,-1,42,18516.45,307.95,-0.48,98.02,NLOS
48,-9632625.1,42,41,-1,42,17924.86,283.37,0.29,31.37,LOS
47,-9679725.81,42,41,-1,42,18519,310.81,2.86,97.76,NLOS
48,-9650833.28,42,41,-1,42,17924.92,283.3,0.07,31.36,LOS
47,-9697930.53,42,41,-1,42,18515.94,307.75,-3.06,94.29,NLOS
48,-9669041.44,42,41,-1,42,17924.88,282.99,0.31,31.63,LOS
47,-9716140.35,42,41,-1,42,18521.18,313.29,5.54,96.21,NLOS
48,-9687249.44,42,41,-1,42,17924.68,283.43,-0.44,31.44,LOS
47,-9734353.55,42,41,-1,42,18524.72,316.52,3.24,101.22,NLOS
48,-9705457.27,42,41,-1,42,17924.56,283.26,0.16,31.39,LOS
47,-9752567.18,42,41,-1,42,18525.29,317.4,0.87,106.95,NLOS
48,-9723665.15,42,41,-1,42,17924.66,282.9,0.36,31.68,LOS
47,-9770771.45,42,41,-1,42,18516.09,308.49,-8.91,103.63,NLOS
48,-9741877.07,42,41,-1,42,17924.78,281.93,0.97,36.91,LOS
47,-9788973.2,42,41,-1,42,18512.2,305.5,-2.99,98.69,NLOS
61,-9820104.62,42,41,-1,43,18594.85,387.01,-1.09,-15.84,NLOS
47,-9807178.21,42,41,-1,42,18517.12,309.22,3.72,95.8,NLOS
46,-10371630.61,42,41,-1,41,18519.44,312.44,8.88,113.96,NLOS
61,-10493778.23,42,41,-1,41,18596.82,392.57,-0.35,-23.85,NLOS
61,-10511984.63,42,41,-1,42,18596.92,390.53,-2.05,-23.84,NLOS
61,-10530189.99,42,41,-1,42,18596.94,389.89,-0.64,-24.58,NLOS
61,-10548397.6,42,41,-1,42,18596.99,391.93,2.03,-23.37,NLOS
60,-10566604.47,42,41,-1,42,18597.12,391.59,-0.34,-22.59,NLOS
60,-10584808.68,42,41,-1,42,18597.22,389.02,-2.57,-24.48,NLOS
60,-10603014.9,42,41,-1,42,18597.1,391.13,2.12,-24.35,NLOS
60,-10621220.71,42,41,-1,42,18597.1,390.8,-0.33,-24.64,NLOS
60,-10639426.2,42,41,-1,42,18597.24,390.89,0.09,-24.95,NLOS
60,-10657631.33,42,41,-1,42,18597.34,390.62,-0.27,-25.61,NLOS
57,-10822321.24,42,41,-1,41,18591.84,379,-1.23,7.63,NLOS
42,-10681709.43,42,41,-1,43,17825.82,383.99,-0.41,47.12,LOS
60,-10675836.08,42,41,-1,42,18597.37,390.04,-0.58,-26.96,NLOS
57,-10840522.85,42,41,-1,42,18591.85,381.38,2.38,3.14,NLOS
42,-10699909.74,42,41,-1,43,17825.81,385.96,-1.98,41.33,LOS
57,-10858728.54,42,41,-1,42,18591.85,386.16,4.78,3.34,NLOS
49,-10743263.79,42,41,-1,41,17923.93,281.07,-0.52,35.04,LOS
49,-10761469.43,42,41,-1,42,17923.68,281.35,-0.28,35.49,LOS
49,-10779674.91,42,41,-1,42,17923.67,281.79,-0.44,35.48,LOS
42,-10863740.32,42,41,-1,41,17825.83,379.25,-0.03,22.74,LOS
49,-10797880.24,42,41,-1,42,17923.65,281.31,0.48,35.92,LOS
49,-10816085.71,42,41,-1,42,17923.88,281.46,-0.14,36.19,LOS
60,-10876092.94,42,41,-1,41,18598.05,392.77,-0.04,-29.36,NLOS
49,-10834291.07,42,41,-1,42,17923.88,281.53,-0.07,36.37,LOS
60,-10894298.45,42,41,-1,42,18598.12,392.84,0.07,-29.05,NLOS
57,-11058988.1,42,41,-1,43,18592.65,388.33,0.8,3.92,NLOS
49,-10852496.5,42,41,-1,42,17923.98,281.75,-0.22,36.31,LOS
60,-10912504.08,42,41,-1,42,18598.29,392.76,-0.08,-28.92,NLOS
49,-10888899.34,42,41,-1,42,17924.02,273.92,15.49,36.26,LOS
60,-10948912.33,42,41,-1,42,18598.48,399.77,8.65,-23.56,NLOS
79,-10967923.72,42,41,-1,42,18177.92,29.76,0.51,9.46,LOS
46,-10972440.99,42,41,-1,51,18520.5,298.51,-46.58,113.9,NLOS
57,-11222848.81,42,41,-1,41,18593.75,383.61,5.72,7.96,NLOS
60,-11076356.37,42,41,-1,43,18599.51,393.52,0.27,-33.59,NLOS
57,-11241053.7,42,41,-1,42,18594.04,387.1,3.5,7.05,NLOS
60,-11094563.12,42,41,-1,42,18599.76,394.53,1.01,-32.63,NLOS
60,-11112770.64,42,41,-1,42,18599.68,395.7,1.17,-30.61,NLOS
60,-11130976.2,42,41,-1,42,18599.67,393.54,-2.17,-30.84,NLOS
79,-11149986.2,42,41,-1,41,18178.96,25.61,-0.05,2.88,LOS
60,-11149181.59,42,41,-1,42,18599.51,394.05,0.52,-30.66,NLOS
79,-11168192.18,42,41,-1,42,18179.06,26.09,-0.48,3.36,LOS
79,-11186398.16,42,41,-1,42,18179.19,25.98,0.11,3.85,LOS
79,-11204603.78,42,41,-1,42,18179.16,26.22,-0.24,3.98,LOS
79,-11222808.85,42,41,-1,42,18178.91,26.36,-0.14,3.85,LOS
79,-11241013.96,42,41,-1,42,18179.11,26.2,0.16,3.76,LOS
79,-11259219.27,42,41,-1,42,18179.47,26.19,0.01,3.58,LOS
79,-11277424.56,42,41,-1,42,18179.52,25.79,0.4,3.67,LOS
79,-11295629.9,42,41,-1,42,18179.8,25.93,-0.14,3.51,LOS
79,-11313835,42,41,-1,42,18179.94,26.05,-0.12,3.11,LOS
79,-11332040.31,42,41,-1,42,18180.22,26.03,0.03,2.63,LOS
49,-11416870.93,42,41,-1,43,17924.86,280.56,0.21,34.85,LOS
49,-11453286.06,42,41,-1,42,17925.01,270.81,15.4,41.4,LOS
49,-11471489.34,42,41,-1,42,17924.9,289.66,-18.85,32.59,LOS
49,-11489694.24,42,41,-1,42,17924.95,282.55,7.1,31.7,LOS
60,-11604317.95,42,41,-1,41,18602.01,397.65,-4.12,-28.71,NLOS
60,-11622523.57,42,41,-1,42,18602.15,396.16,-1.49,-28.88,NLOS
49,-11580720.55,42,41,-1,42,17924.93,281.62,0.42,35.36,LOS
60,-11640729.22,42,41,-1,42,18602.09,396.29,0.13,-29.03,NLOS
49,-11598923.2,42,41,-1,42,17924.65,283.51,-1.89,32.53,LOS
60,-11658935.1,42,41,-1,42,18601.85,396.92,0.63,-28.64,NLOS
49,-11617128.1,42,41,-1,42,17924.59,281.25,2.26,31.93,LOS
60,-11677140.12,42,41,-1,42,18601.87,396.14,-0.78,-29.12,NLOS
49,-11635332.5,42,41,-1,42,17924.65,281.71,-0.46,30.84,LOS
60,-11877404.73,42,41,-1,42,18603.42,397.66,-0.1,-22.57,NLOS
42,-11901486.73,42,41,-1,48,17829.62,377.79,0.15,54.05,LOS
60,-11895610.58,42,41,-1,42,18603.62,397.81,0.15,-22.52,NLOS
42,-11919690.81,42,41,-1,42,17829.77,377.8,-0.01,52.33,LOS
60,-11913816.37,42,41,-1,42,18603.73,397.85,0.04,-22.52,NLOS
42,-11937895.58,42,41,-1,42,17829.86,377.05,0.75,51.31,LOS
60,-11932022.31,42,41,-1,42,18603.99,398.1,0.24,-22.38,NLOS
42,-11956100.62,42,41,-1,42,17830.09,376.71,0.34,50.56,LOS
60,-11950228.15,42,41,-1,42,18603.94,398.09,-0.01,-22.34,NLOS
56,-12205945.81,42,41,-1,41,18599.05,393.25,-3.95,9,NLOS
56,-12224153.54,42,41,-1,42,18599.26,394.87,1.62,10.63,NLOS
42,-12083536.84,42,41,-1,41,17830.48,375.88,0.09,45.31,LOS
56,-12242362.72,42,41,-1,42,18599.48,396.72,1.85,14.01,NLOS
42,-12101742.9,42,41,-1,42,17830.66,375.21,0.67,45.57,LOS
56,-12278773.48,42,41,-1,42,18599.84,387.06,-11.12,12.28,NLOS
56,-12296981.03,42,41,-1,42,18599.46,396.86,9.8,11.33,NLOS
46,-12137607.71,42,41,-1,52,18528.53,311.64,-5.12,116.11,NLOS
56,-12315192.6,42,41,-1,42,18599.54,388.74,-8.13,6.01,NLOS
56,-12333401.36,42,41,-1,42,18599.65,395.86,7.12,7.18,NLOS
60,-12405365.06,42,41,-1,41,18606.39,400.65,-0.36,-39.33,NLOS
60,-12423577.46,42,41,-1,42,18606.64,395.39,-5.27,-38.12,NLOS
60,-12441784.33,42,41,-1,42,18606.86,400.69,5.3,-37.35,NLOS
60,-12459990.53,42,41,-1,42,18606.97,400.81,0.12,-37.24,NLOS
60,-12478196.79,42,41,-1,42,18606.9,400.95,0.14,-37.08,NLOS
60,-12496403.2,42,41,-1,42,18606.94,401.21,0.26,-36.76,NLOS
60,-12514609.83,42,41,-1,42,18607.16,401.52,0.31,-36.23,NLOS
60,-12532816.2,42,41,-1,42,18607.14,401.34,-0.18,-35.96,NLOS
60,-12551022.5,42,41,-1,42,18607.2,401.38,0.03,-35.76,NLOS
60,-12569228.64,42,41,-1,42,18607.15,401.31,-0.07,-35.71,NLOS
60,-12587434.74,42,41,-1,42,18607.22,401.37,0.06,-35.71,NLOS
60,-12605640.91,42,41,-1,42,18607.41,401.83,0.46,-35.33,NLOS
60,-12623847.23,42,41,-1,42,18607.6,401.78,-0.06,-35.11,NLOS
60,-12642059.47,42,41,-1,42,18607.58,401.49,-0.28,-29.26,NLOS
56,-13152688.13,42,41,-1,41,18603.62,397.29,-0.05,31.88,NLOS
56,-13170892.7,42,41,-1,42,18603.76,397.61,0.32,31.25,NLOS
50,-13055406.12,42,41,-1,41,17927.2,278.54,0.19,40.87,LOS
60,-13115409.46,42,41,-1,41,18609.99,404.14,0.22,-29.38,NLOS
50,-13073611.94,42,41,-1,42,17927.13,278.64,-0.09,40.9,LOS
60,-13133615.14,42,41,-1,42,18609.99,404.09,-0.05,-29.49,NLOS
56,-13298327.87,42,41,-1,43,18604.71,398.3,-0.06,26.44,NLOS
60,-13151820.69,42,41,-1,42,18609.99,404.04,-0.05,-29.74,NLOS
56,-13316532.9,42,41,-1,43,18604.7,398.23,-0.07,25.67,NLOS
60,-13170026.2,42,41,-1,42,18610.03,404.39,0.36,-29.72,NLOS
60,-13188231.74,42,41,-1,42,18610.11,404.22,-0.17,-29.98,NLOS
60,-13206437.28,42,41,-1,42,18610.21,404.31,0.09,-30.23,NLOS
60,-13224642.75,42,41,-1,42,18610.2,404.64,0.32,-30.26,NLOS
60,-13242848.33,42,41,-1,42,18610.41,404.84,0.2,-30.18,NLOS
60,-13261053.69,42,41,-1,42,18610.27,405.01,0.17,-30.02,NLOS
60,-13279258.95,42,41,-1,42,18610.28,404.71,-0.3,-30.26,NLOS
60,-13297464.4,42,41,-1,42,18610.56,405.29,0.58,-30,NLOS
60,-13315669.72,42,41,-1,42,18610.52,404.96,-0.34,-30.18,NLOS
42,-13339754.26,42,41,-1,41,17834.09,371.42,-0.37,48.99,LOS
60,-13333875.1,42,41,-1,42,18610.68,405.41,0.45,-30,NLOS
60,-13352080.6,42,41,-1,42,18610.89,405.33,-0.08,-29.99,NLOS
46,-13739727.21,42,41,-1,41,18549.06,343.26,0.02,126.77,NLOS
46,-13757933.44,42,41,-1,42,18549.97,344.47,1.21,127.51,NLOS
12,-13810621.08,42,41,-1,43,17647.1,558.78,0,95.92,LOS
46,-13776139.09,42,41,-1,42,18549.53,344.04,-0.44,127.67,NLOS
12,-13828826.28,42,41,-1,43,17647.07,560.39,-1.6,94.13,LOS
46,-13794343.33,42,41,-1,42,18548.26,341.27,-2.77,124.91,NLOS
56,-14081166.2,42,41,-1,41,18608.73,403.28,-0.08,19.99,NLOS
56,-14099371.91,42,41,-1,42,18608.73,403.3,0.01,20.19,NLOS
56,-14245018.25,42,41,-1,43,18608.25,404.34,-0.33,27.05,NLOS
56,-14263223.61,42,41,-1,43,18608.54,404.71,0.38,27.82,NLOS
12,-14156516.75,42,41,-1,41,17646.48,558.02,-0.54,93.38,LOS
12,-14174721.1,42,41,-1,42,17646.35,557.83,0.19,93.43,LOS
12,-14192925.52,42,41,-1,42,17646.43,558.02,-0.19,93.26,LOS
42,-14450276.53,42,41,-1,47,17835.98,367.14,0.04,60.27,LOS
42,-14468480.62,42,41,-1,42,17835.91,366.81,0.33,60.96,LOS
12,-14484184.58,42,41,-1,43,17646.17,557.47,0.01,91.29,LOS
42,-14486684.82,42,41,-1,42,17835.97,366.65,0.16,61.75,LOS
12,-14502387.72,42,41,-1,43,17646.2,557.46,0,91.03,LOS
12,-14520590.73,42,41,-1,42,17646.14,557.56,-0.09,90.64,LOS
12,-14538793.8,42,41,-1,42,17646.26,557.16,0.39,90.61,LOS
12,-14556996.74,42,41,-1,42,17646.16,557.55,-0.39,90.15,LOS
42,-14614117.54,42,41,-1,41,17836.07,366.36,-0.65,71.29,LOS
12,-14648011.99,42,41,-1,41,17646.12,557.42,-0.36,88.99,LOS
12,-14666215.09,42,41,-1,42,17646.38,556.87,0.55,88.99,LOS
12,-14684418.13,42,41,-1,42,17646.35,557.5,-0.63,88.32,LOS
12,-14702621.12,42,41,-1,42,17646.33,557.2,0.3,87.92,LOS
12,-14720823.97,42,41,-1,42,17646.17,557.31,-0.11,87.36,LOS
12,-14739026.96,42,41,-1,42,17646.31,556.82,0.49,87.25,LOS
12,-14757230.15,42,41,-1,42,17646.51,556.89,-0.07,87.04,LOS
12,-14775433.65,42,41,-1,42,17646.81,556.53,0.36,87.14,LOS
12,-14793637.31,42,41,-1,42,17646.99,556.65,-0.11,87.1,LOS
12,-14811841.08,42,41,-1,42,17647.12,556.49,0.15,87.17,LOS
12,-14830044.69,42,41,-1,42,17646.98,556.62,-0.13,87.08,LOS
12,-14848248.05,42,41,-1,42,17646.76,556.54,0.08,87.03,LOS
12,-14866451.28,42,41,-1,42,17646.73,556.92,-0.38,86.56,LOS
12,-14884654.41,42,41,-1,42,17646.75,556.09,0.83,86.88,LOS
12,-14902857.5,42,41,-1,42,17646.8,556.38,-0.29,86.88,LOS
12,-14921060.51,42,41,-1,42,17646.8,556.72,-0.34,86.49,LOS
12,-14939263.47,42,41,-1,42,17646.83,556.44,0.28,86.35,LOS
12,-15357940.4,42,41,-1,41,17648.09,555.56,-0.03,82.94,LOS
58,-15354557.64,42,41,-1,41,18619.1,415.76,0.41,-27.45,NLOS
12,-15376143.96,42,41,-1,42,17648.13,555.23,0.33,83.1,LOS
58,-15372761.31,42,41,-1,42,18619.29,415.96,0.2,-27.18,NLOS
12,-15394347.65,42,41,-1,42,17648.28,555.06,0.17,83.38,LOS
58,-15536593.31,42,41,-1,43,18620.07,416.42,-0.24,-26.36,NLOS
